date,ticker,bw_sector_code,bw_sector_name,close,cross_term_risk_pct,etf_mkt_beta,gross_return_variance,market_beta,market_contr_variance,market_factor_return,market_hedge_wt,market_risk_pct,mktcap,residual_return,residual_risk_pct,residual_variance,return,sector_beta,sector_contr_variance,sector_etf,sector_factor_beta,sector_factor_return,sector_hedge_wt,sector_risk_pct
2024-07-31,NFLX,45.0,Information_Technology,628.35,0.003509564,1.3615549,4.285706,1.3094909,0.9509042,1.6255,-0.63997656,0.20908365,269665580000.0,-2.1959982,0.7566235,3.441094,0.9268,0.4917278,0.14000116,XLK,0.4917278,2.0218923,-0.4917278,0.030783283
2024-07-31,UNH,35.0,Health_Care,576.16,0.0023727138,0.4765047,1.9111136,0.15544781,0.059939303,1.6255,0.34210843,0.03190359,530289070000.0,0.9089756,0.80877906,1.5195047,-0.0295,1.0441791,0.29486182,XLV,1.0441791,-1.1407584,-1.0441791,0.15694462
2024-07-31,NVDA,45.0,Information_Technology,117.02,0.01636616,1.3615549,9.417406,2.466255,2.2693753,1.6255,0.4815011,0.2806184,2878692000000.0,4.425822,0.52809596,4.270739,12.8121,2.1649926,1.4145832,XLK,2.1649926,2.0218923,-2.1649926,0.17491953
2024-07-31,JNJ,35.0,Health_Care,157.85,0.002952773,0.4765047,0.95801264,0.10468169,0.031592797,1.6255,0.37387255,0.03230915,379983400000.0,-1.181595,0.66992015,0.6550668,-2.1571,1.0043012,0.28828132,XLV,1.0043012,-1.1407584,-1.0043012,0.29481795
2024-07-31,AMZN,25.0,Consumer_Discretionary,186.98,0.004496477,1.15787,3.0546577,1.3293413,1.2710072,1.6255,-0.88445926,0.39870727,1945831200000.0,0.86734754,0.5063689,1.614213,2.9002,0.3842245,0.28826618,XLY,0.3842245,-0.33311772,-0.3842245,0.09042736
2024-07-31,JPM,40.0,Financials,212.8,0.026624538,0.6858799,1.2121743,0.57896364,0.28555268,1.6255,0.28768378,0.2264292,611090960000.0,-0.32594395,0.37734345,0.47587252,-1.1106,1.2635556,0.4661108,XLF,1.2635556,-1.3657978,-1.2635556,0.3696029
2024-07-31,XOM,10.0,Energy,118.59,0.010511804,0.35514367,1.611392,0.2780786,0.10054037,1.6255,0.11133239,0.059322134,531986150000.0,0.075626284,0.14141516,0.23967333,0.3554,1.0964886,1.3367912,XLE,1.0964886,-0.15708601,-1.0964886,0.7887509
2024-07-31,META,45.0,Information_Technology,474.83,0.002013674,1.3615549,5.282612,1.6409407,1.4881018,1.6255,-1.277092,0.28933424,1040564400000.0,-0.69465995,0.6827795,3.511667,2.513,0.26723027,0.13306768,XLK,0.26723027,2.0218923,-0.26723027,0.02587258
2024-07-31,PG,30.0,Consumer_Staples,160.76,0.0059705544,0.34337586,0.80951107,0.19859642,0.066419214,1.6255,0.1342969,0.07763238,379415360000.0,-0.18898022,0.46161026,0.39493558,-0.5813,0.96947205,0.38909766,XLP,0.96947205,-0.7376574,-0.96947205,0.45478675
2024-07-31,GOOG,45.0,Information_Technology,173.15,0.0015961822,1.3615549,2.9471612,1.0081158,0.8172585,1.6255,-0.7529658,0.28200045,1005052900000.0,-1.2669866,0.6927235,2.0075648,0.7506,0.18739599,0.06862603,XLK,0.18739599,2.0218923,-0.18739599,0.023679866
2024-08-01,NFLX,45.0,Information_Technology,624.85,0.0013635287,1.4986218,4.287527,1.0374656,0.95970273,-1.4161,-0.675663,0.2107682,269665580000.0,1.3001714,0.7570457,3.447099,-0.557,0.24142355,0.14034645,XLK,0.24142355,-1.6072016,-0.24142355,0.030822635
2024-08-01,UNH,35.0,Health_Care,572.77,9.9272846e-05,0.40234104,1.9122169,0.008024748,0.059832085,-1.4161,0.33569717,0.03154731,530289070000.0,-1.9373075,0.80934167,1.5349833,-0.5884,0.8543049,0.30157888,XLV,0.8543049,1.5922551,-0.8543049,0.15901174
2024-08-01,NVDA,45.0,Information_Technology,109.21,0.021989904,1.4986218,9.612906,2.8626983,2.337555,-1.4161,0.9761417,0.2827867,2878692000000.0,1.4967432,0.51664704,4.2706776,-6.6741,2.5615802,1.476138,XLK,2.5615802,-1.6072016,-2.5615802,0.17857641
2024-08-01,JNJ,35.0,Health_Care,160.76,-0.0012985924,0.40234104,0.96892107,-0.048063464,0.031554177,-1.4161,0.4344394,0.03232519,379983400000.0,0.24636376,0.66477066,0.64891475,1.8435,0.96031946,0.296947,XLV,0.96031946,1.5922551,-0.96031946,0.30420277
2024-08-01,AMZN,25.0,Consumer_Discretionary,184.07,0.003186477,1.1812415,3.0555553,1.3498123,1.2862393,-1.4161,-1.0322027,0.40240154,1945831200000.0,0.5650939,0.5052927,1.6151214,-1.5563,0.26887777,0.28486168,XLY,0.26887777,-0.78074396,-0.26887777,0.08911932
2024-08-01,JPM,40.0,Financials,207.96,0.019134903,0.5980237,1.2335825,0.37947705,0.28656548,-1.4161,0.4465246,0.22793543,611090960000.0,-0.9488457,0.3804149,0.47826606,-2.2744,1.3812189,0.46833375,XLF,1.3812189,-0.5706386,-1.3812189,0.3725147
2024-08-01,XOM,10.0,Energy,116.95,0.0028177965,0.21112892,1.6180393,0.07380536,0.1004306,-1.4161,0.16292018,0.058527656,531986150000.0,1.3575544,0.14360751,0.24642348,-1.3829,1.1212369,1.3642619,XLE,1.1212369,-2.3509202,-1.1212369,0.795047
2024-08-01,META,45.0,Information_Technology,497.74,0.0019981703,1.4986218,5.363003,1.6766148,1.5116796,-1.4161,-1.2691423,0.28054932,1040564400000.0,7.6361494,0.6927148,3.7325447,4.8249,0.27189815,0.13329355,XLK,0.27189815,-1.6072016,-0.27189815,0.02473766
2024-08-01,PG,30.0,Consumer_Staples,165.69,0.0063529904,0.32033423,0.8460573,0.1989008,0.0666968,-1.4161,0.13916142,0.07608422,379415360000.0,1.8935475,0.4649667,0.40759823,3.0667,1.0553422,0.3967539,XLP,1.0553422,1.3785253,-1.0553422,0.45259607
2024-08-01,GOOG,45.0,Information_Technology,172.45,0.00017932932,1.4986218,2.943986,1.0675477,0.8267574,-1.4161,-1.0376792,0.28457728,1005052900000.0,1.1394868,0.69172794,2.0096164,-0.4043,0.019930603,0.06831746,XLK,0.019930603,-1.6072016,-0.019930603,0.02351548
2024-08-02,NFLX,45.0,Information_Technology,613.64,0.0013634012,1.4986218,4.2835784,1.0374656,0.96042675,-1.8618,-0.675663,0.21090747,269665580000.0,0.14247015,0.7569759,3.4471035,-1.794,0.24142355,0.14004348,XLK,0.24142355,-0.020365953,-0.24142355,0.030753221
2024-08-02,UNH,35.0,Health_Care,589.83,9.825434e-05,0.40234104,1.9457303,0.008024748,0.05760086,-1.8618,0.33569717,0.030059272,530289070000.0,2.5230784,0.81367564,1.5591999,2.9785,0.8543049,0.29925352,XLV,0.8543049,0.5505785,-0.8543049,0.15616682
2024-08-02,NVDA,45.0,Information_Technology,107.27,0.021680752,1.4986218,9.524071,2.8626983,2.4218762,-1.8618,0.9761417,0.28886843,2878692000000.0,3.6055405,0.51406175,4.3098993,-1.7764,2.5615802,1.4704639,XLK,2.5615802,-0.020365953,-2.5615802,0.17538907
2024-08-02,JNJ,35.0,Health_Care,164.14,-0.0012900266,0.40234104,0.9850102,-0.048063464,0.030765468,-1.8618,0.4344394,0.03130931,379983400000.0,1.4842843,0.66951257,0.65788317,2.1025,0.96031946,0.29524896,XLV,0.96031946,0.5505785,-0.96031946,0.3004681
2024-08-02,AMZN,25.0,Consumer_Discretionary,167.9,0.00304659,1.1812415,3.3407037,1.3498123,1.294128,-1.8618,-1.0322027,0.3870956,1945831200000.0,-5.873529,0.5245021,1.7535018,-8.7847,0.26887777,0.28535885,XLY,0.26887777,-1.4805646,-0.26887777,0.08535567
2024-08-02,JPM,40.0,Financials,199.14,0.01884961,0.5980237,1.3028607,0.37947705,0.28227898,-1.8618,0.4465246,0.22117835,611090960000.0,-1.677089,0.38310784,0.48894158,-4.2412,1.3812189,0.48097304,XLF,1.3812189,-1.3448995,-1.3812189,0.37686414
2024-08-02,XOM,10.0,Energy,116.88,0.0027465299,0.21112892,1.6113044,0.07380536,0.09703845,-1.8618,0.16292018,0.055120554,531986150000.0,2.5282211,0.15375206,0.2706769,-0.0599,1.1212369,1.3879259,XLE,1.1212369,-2.1857202,-1.1212369,0.78838074
2024-08-02,META,45.0,Information_Technology,488.14,0.0019886426,1.4986218,5.3498044,1.6766148,1.5333052,-1.8618,-1.2691423,0.2832059,1040564400000.0,1.1983588,0.69032025,3.737463,-1.9287,0.27189815,0.13256511,XLK,0.27189815,-0.020365953,-0.27189815,0.02448516
2024-08-02,PG,30.0,Consumer_Staples,170.08,0.006282777,0.32033423,0.87291,0.1989008,0.065662086,-1.8618,0.13916142,0.07407603,379415360000.0,1.4636077,0.46819338,0.41501352,2.6495,1.0553422,0.40016997,XLP,1.0553422,1.4745982,-1.0553422,0.45144776
2024-08-02,GOOG,45.0,Information_Technology,168.4,0.00017912417,1.4986218,2.9416645,1.0675477,0.83062375,-1.8618,-1.0376792,0.28558105,1005052900000.0,-0.36053383,0.69089365,2.0094914,-2.3485,0.019930603,0.06790328,XLK,0.019930603,-0.020365953,-0.019930603,0.023346178
2024-08-05,NFLX,45.0,Information_Technology,598.55,0.0013525911,1.4986218,4.3106513,1.0374656,0.99792176,-2.9124,-0.675663,0.21740378,269665580000.0,0.3129791,0.7506788,3.445748,-2.4591,0.24142355,0.14029825,XLK,0.24142355,1.0331864,-0.24142355,0.030564891
2024-08-05,UNH,35.0,Health_Care,569.96,9.70992e-05,0.40234104,1.9926689,0.008024748,0.057493098,-2.9124,0.33569717,0.0296503,530289070000.0,-2.0642943,0.8127762,1.576005,-3.3688,0.8543049,0.30535293,XLV,0.8543049,-1.499622,-0.8543049,0.15747641
2024-08-05,NVDA,45.0,Information_Technology,100.45,0.020905245,1.4986218,9.704381,2.8626983,2.7039707,-2.9124,0.9761417,0.310979,2878692000000.0,-0.66706777,0.49572757,4.3103642,-6.3578,2.5615802,1.4989202,XLK,2.5615802,1.0331864,-2.5615802,0.17238823
2024-08-05,JNJ,35.0,Health_Care,161.25,-0.0012827176,0.40234104,0.99656355,-0.048063464,0.030768957,-2.9124,0.4344394,0.031135447,379983400000.0,-0.4605639,0.6633747,0.6555662,-1.7607,0.96031946,0.3031616,XLV,0.96031946,-1.499622,-0.96031946,0.30677256
2024-08-05,AMZN,25.0,Consumer_Discretionary,161.02,0.002991326,1.1812415,3.4103732,1.3498123,1.3578831,-2.9124,-1.0322027,0.39879817,1945831200000.0,-0.3313955,0.5151218,1.7539579,-4.0977,0.26887777,0.2829121,XLY,0.26887777,0.6132479,-0.26887777,0.08308876
2024-08-05,JPM,40.0,Financials,194.9,0.01863009,0.5980237,1.3217493,0.37947705,0.28723603,-2.9124,0.4465246,0.22244138,611090960000.0,0.5767052,0.37899876,0.48939684,-2.1292,1.3812189,0.490599,XLF,1.3812189,-1.1589156,-1.3812189,0.37992975
2024-08-05,XOM,10.0,Energy,114.77,0.002739084,0.21112892,1.6138322,0.07380536,0.09708352,-2.9124,0.16292018,0.054996654,531986150000.0,0.19354784,0.15241627,0.26905468,-1.8053,1.1212369,1.3942888,XLE,1.1212369,-1.5910081,-1.1212369,0.78984797
2024-08-05,META,45.0,Information_Technology,475.73,0.0019477818,1.4986218,5.3783717,1.6766148,1.6310956,-2.9124,-1.2691423,0.2950779,1040564400000.0,2.0597513,0.6789363,3.7529414,-2.5423,0.27189815,0.13287441,XLK,0.27189815,1.0331864,-0.27189815,0.024038017
2024-08-05,PG,30.0,Consumer_Staples,168.06,0.006243192,0.32033423,0.8787445,0.1989008,0.06700907,-2.9124,0.13916142,0.07511932,379415360000.0,0.48413074,0.46492606,0.41473037,-1.1877,1.0553422,0.40472654,XLP,1.0553422,-1.0352585,-1.0553422,0.45371142
2024-08-05,GOOG,45.0,Information_Technology,160.64,0.00017618662,1.4986218,3.0301049,1.0675477,0.87051946,-2.9124,-1.0376792,0.29438946,1005052900000.0,-1.519566,0.6824706,2.0180883,-4.6081,0.019930603,0.06790452,XLK,0.019930603,1.0331864,-0.019930603,0.02296373
2024-08-06,NFLX,45.0,Information_Technology,609.57,0.0013528387,1.4986218,4.321934,1.0374656,0.9989743,0.922,-0.675663,0.21767293,269665580000.0,0.8899717,0.7505,3.444297,1.8411,0.24142355,0.13985664,XLK,0.24142355,-0.022429347,-0.24142355,0.03047426
2024-08-06,UNH,35.0,Health_Care,568.35,9.7083626e-05,0.40234104,1.9922079,0.008024748,0.057229068,0.922,0.33569717,0.029509403,530289070000.0,-0.36861578,0.81295085,1.5765964,-0.2825,0.8543049,0.30533648,XLV,0.8543049,0.09214154,-0.8543049,0.15744267
2024-08-06,NVDA,45.0,Information_Technology,104.25,0.020925056,1.4986218,9.750383,2.8626983,2.7250717,0.922,0.9761417,0.3137028,2878692000000.0,1.2010467,0.4937848,4.289407,3.783,2.5615802,1.4905447,XLK,2.5615802,-0.022429347,-2.5615802,0.17158742
2024-08-06,JNJ,35.0,Health_Care,158.97,-0.0012748569,0.40234104,1.0009857,-0.048063464,0.030681245,0.922,0.4344394,0.03085643,379983400000.0,-1.4581709,0.665536,0.6617574,-1.414,0.96031946,0.30315146,XLV,0.96031946,0.09214154,-0.96031946,0.3048824
2024-08-06,AMZN,25.0,Consumer_Discretionary,161.93,0.0031603994,1.1812415,3.1457906,1.3498123,1.3604692,0.922,-1.0322027,0.42214116,1945831200000.0,-0.68345875,0.49551657,1.5969422,0.5651,0.26887777,0.2551859,XLY,0.26887777,0.0149953365,-0.26887777,0.07918186
2024-08-06,JPM,40.0,Financials,200.34,0.018467735,0.5980237,1.349867,0.37947705,0.28676146,0.922,0.4465246,0.22013858,611090960000.0,0.9707079,0.3782515,0.4927258,2.7912,1.3812189,0.49909654,XLF,1.3812189,1.0647221,-1.3812189,0.38314214
2024-08-06,XOM,10.0,Energy,114.16,0.002732243,0.21112892,1.6149487,0.07380536,0.09668754,0.922,0.16292018,0.05463554,531986150000.0,-1.068718,0.15482736,0.27399522,-0.5315,1.1212369,1.3941641,XLE,1.1212369,0.41843915,-1.1212369,0.7878048
2024-08-06,META,45.0,Information_Technology,494.09,0.0019394038,1.4986218,5.4275737,1.6766148,1.6367693,0.922,-1.2691423,0.2948307,1040564400000.0,2.3195596,0.67948514,3.7722,3.8593,0.27189815,0.13182065,XLK,0.27189815,-0.022429347,-0.27189815,0.023744809
2024-08-06,PG,30.0,Consumer_Staples,168.09,0.0062520844,0.32033423,0.8735985,0.1989008,0.066912085,0.922,0.13916142,0.07511743,379415360000.0,-0.58725595,0.4672837,0.4162406,0.0179,1.0553422,0.4020445,XLP,1.0553422,0.39965183,-1.0553422,0.45134676
2024-08-06,GOOG,45.0,Information_Technology,160.54,0.00017600824,1.4986218,3.029898,1.0675477,0.8719715,0.922,-1.0376792,0.29458195,1005052900000.0,-1.046132,0.68250364,2.0202315,-0.0623,0.019930603,0.067306384,XLK,0.019930603,-0.022429347,-0.019930603,0.02273841
2024-08-07,NFLX,45.0,Information_Technology,611.48,0.0013541383,1.4986218,4.3066697,1.0374656,0.9966142,-0.6684,-0.675663,0.21736726,269665580000.0,1.1560676,0.75088274,3.4427466,0.3133,0.24142355,0.1393626,XLK,0.24142355,-0.6185212,-0.24142355,0.030395782
2024-08-07,UNH,35.0,Health_Care,566.08,9.715514e-05,0.40234104,1.9837295,0.008024748,0.05646143,-0.6684,0.33569717,0.029135028,530289070000.0,0.24496266,0.81325394,1.5760233,-0.3994,0.8543049,0.30524966,XLV,0.8543049,-0.74797523,-0.8543049,0.15751384
2024-08-07,NVDA,45.0,Information_Technology,98.91,0.020896314,1.4986218,9.863684,2.8626983,2.7306273,-0.6684,0.9761417,0.31391057,2878692000000.0,-1.6244811,0.49399072,4.297098,-5.1223,2.5615802,1.4892457,XLK,2.5615802,-0.6185212,-2.5615802,0.1712024
2024-08-07,JNJ,35.0,Health_Care,158.9,-0.0012843965,0.40234104,0.9778686,-0.048063464,0.03044426,-0.6684,0.4344394,0.030847209,379983400000.0,0.64216954,0.6626807,0.6540243,-0.044,0.96031946,0.30373633,XLV,0.96031946,-0.74797523,-0.96031946,0.30775645
2024-08-07,AMZN,25.0,Consumer_Discretionary,162.77,0.0031529684,1.1812415,3.133341,1.3498123,1.3587335,-0.6684,-1.0322027,0.4206113,1945831200000.0,1.677816,0.49719378,1.6061239,0.5187,0.26887777,0.25533545,XLY,0.26887777,-0.95545816,-0.26887777,0.07904197
2024-08-07,JPM,40.0,Financials,200.4,0.018542586,0.5980237,1.3493838,0.37947705,0.2850757,-0.6684,0.4465246,0.21973144,611090960000.0,-0.43499392,0.3770215,0.48914105,0.0299,1.3812189,0.49910882,XLF,1.3812189,0.520219,-1.3812189,0.3847045
2024-08-07,XOM,10.0,Energy,115.68,0.002730849,0.21112892,1.6212192,0.07380536,0.095476635,-0.6684,0.16292018,0.053923767,531986150000.0,0.7714185,0.15579867,0.27585486,1.3315,1.1212369,1.3944187,XLE,1.1212369,0.54351854,-1.1212369,0.7875467
2024-08-07,META,45.0,Information_Technology,488.92,0.0019412971,1.4986218,5.422719,1.6766148,1.6367475,-0.6684,-1.2691423,0.29511458,1040564400000.0,0.24242416,0.67940384,3.7680707,-1.0464,0.27189815,0.13055784,XLK,0.27189815,-0.6185212,-0.27189815,0.023540296
2024-08-07,PG,30.0,Consumer_Staples,170.02,0.006235737,0.32033423,0.8743698,0.1989008,0.066470094,-0.6684,0.13916142,0.07442613,379415360000.0,0.94732857,0.46968433,0.41947582,1.1482,1.0553422,0.4015865,XLP,1.0553422,0.3163114,-1.0553422,0.44965377
2024-08-07,GOOG,45.0,Information_Technology,160.75,0.00017690772,1.4986218,3.0041761,1.0675477,0.8705655,-0.6684,-1.0376792,0.29560995,1005052900000.0,0.85667634,0.68162507,2.0073724,0.1308,0.019930603,0.06652124,XLK,0.019930603,-0.6185212,-0.019930603,0.02258801
2024-08-08,NFLX,45.0,Information_Technology,630.35,0.0013481021,1.4986218,4.338648,1.0374656,1.0159545,2.3117,-0.675663,0.22059777,269665580000.0,0.6224253,0.74779624,3.4439464,3.086,0.24142355,0.13935134,XLK,0.24142355,0.27033567,-0.24142355,0.030257847
2024-08-08,UNH,35.0,Health_Care,566.24,9.755372e-05,0.40234104,1.9796503,0.008024748,0.05621695,2.3117,0.33569717,0.02912788,530289070000.0,-1.085562,0.81241494,1.5679648,0.0283,0.8543049,0.30563486,XLV,0.8543049,1.2821081,-0.8543049,0.15835963
2024-08-08,NVDA,45.0,Information_Technology,104.97,0.02049221,1.4986218,9.978673,2.8626983,2.8940887,2.3117,0.9761417,0.326268,2878692000000.0,-1.1833866,0.48518035,4.303686,6.1268,2.5615802,1.4907346,XLK,2.5615802,0.27033567,-2.5615802,0.16805945
2024-08-08,JNJ,35.0,Health_Care,160.22,-0.0012842815,0.40234104,0.9806939,-0.048063464,0.030417755,2.3117,0.4344394,0.030817593,379983400000.0,-0.28942508,0.6605412,0.6519711,0.8307,0.96031946,0.30590445,XLV,0.96031946,1.2821081,-0.96031946,0.30992553
2024-08-08,AMZN,25.0,Consumer_Discretionary,165.8,0.0031175744,1.1812415,3.1347988,1.3498123,1.392243,2.3117,-1.0322027,0.4261465,1945831200000.0,-1.1112536,0.492651,1.6095167,1.8615,0.26887777,0.25510782,XLY,0.26887777,-0.5489762,-0.26887777,0.078085005
2024-08-08,JPM,40.0,Financials,204.06,0.018521283,0.5980237,1.3591149,0.37947705,0.28699854,2.3117,0.4465246,0.2209594,611090960000.0,0.63131565,0.3771602,0.48988378,1.8263,1.3812189,0.4979355,XLF,1.3812189,0.23004842,-1.3812189,0.38335916
2024-08-08,XOM,10.0,Energy,117.89,0.0027140283,0.21112892,1.6341144,0.07380536,0.09519276,2.3117,0.16292018,0.053432286,531986150000.0,-0.12677646,0.15488487,0.2759365,1.9104,1.1212369,1.4055943,XLE,1.1212369,1.6647334,-1.1212369,0.7889688
2024-08-08,META,45.0,Information_Technology,509.63,0.0019229879,1.4986218,5.478683,1.6766148,1.6905991,2.3117,-1.2691423,0.30194938,1040564400000.0,0.28656575,0.6728193,3.7670808,4.2359,0.27189815,0.13050187,XLK,0.27189815,0.27033567,-0.27189815,0.02330828
2024-08-08,PG,30.0,Consumer_Staples,170.87,0.0062620896,0.32033423,0.8751691,0.1989008,0.067043275,2.3117,0.13916142,0.07538516,379415360000.0,-0.13506821,0.4682968,0.41647655,0.4999,1.0553422,0.4002542,XLP,1.0553422,0.16598332,-1.0553422,0.45005596
2024-08-08,GOOG,45.0,Information_Technology,163.84,0.0001756743,1.4986218,3.0172627,1.0675477,0.8913321,2.3117,-1.0376792,0.3005513,1005052900000.0,-0.55103797,0.6768563,2.0073235,1.9222,0.019930603,0.06648043,XLK,0.019930603,0.27033567,-0.019930603,0.022416763
2024-08-09,NFLX,45.0,Information_Technology,633.94,0.0013506397,1.4986218,4.318003,1.0374656,1.0124711,0.441,-0.675663,0.22025523,269665580000.0,0.1630369,0.74810517,3.4388962,0.5695,0.24142355,0.13923278,XLK,0.24142355,-0.21149224,-0.24142355,0.030289011
2024-08-09,UNH,35.0,Health_Care,558.76,9.7186996e-05,0.40234104,1.9846687,0.008024748,0.055667408,0.441,0.33569717,0.028734716,530289070000.0,-1.596522,0.81353295,1.5760473,-1.321,0.8543049,0.30538455,XLV,0.8543049,0.3183676,-0.8543049,0.15763511
2024-08-09,NVDA,45.0,Information_Technology,104.75,0.020565787,1.4986218,9.876025,2.8626983,2.8902426,0.441,0.9761417,0.32700428,2878692000000.0,-0.93029565,0.4839137,4.277094,-0.2096,2.5615802,1.4894389,XLK,2.5615802,-0.21149224,-2.5615802,0.16851626
2024-08-09,JNJ,35.0,Health_Care,160.62,-0.0012848184,0.40234104,0.9809579,-0.048063464,0.030215783,0.441,0.4344394,0.030625762,379983400000.0,-0.034838617,0.6607109,0.65186614,0.2497,0.96031946,0.305799,XLV,0.96031946,0.3183676,-0.96031946,0.3099482
2024-08-09,AMZN,25.0,Consumer_Discretionary,166.94,0.0031221241,1.1812415,3.1263118,1.3498123,1.3880053,0.441,-1.0322027,0.42546937,1945831200000.0,0.14264722,0.49338275,1.6095586,0.6876,0.26887777,0.25454295,XLY,0.26887777,-0.18712756,-0.26887777,0.0780258
2024-08-09,JPM,40.0,Financials,205.8,0.018559612,0.5980237,1.3526374,0.37947705,0.28536564,0.441,0.4465246,0.2201569,611090960000.0,0.46080375,0.37706098,0.48874348,0.8527,1.3812189,0.49802616,XLF,1.3812189,0.16257152,-1.3812189,0.38422248
2024-08-09,XOM,10.0,Energy,118.85,0.002733107,0.21112892,1.6256881,0.07380536,0.094341464,0.441,0.16292018,0.053326696,531986150000.0,0.63476646,0.15651098,0.27688712,0.8143,1.1212369,1.3930588,XLE,1.1212369,0.13109213,-1.1212369,0.7874292
2024-08-09,META,45.0,Information_Technology,517.77,0.0019253511,1.4986218,5.459159,1.6766148,1.6868831,0.441,-1.2691423,0.30165595,1040564400000.0,0.91531724,0.67313516,3.764223,1.5972,0.27189815,0.13020332,XLK,0.27189815,-0.21149224,-0.27189815,0.023283537
2024-08-09,PG,30.0,Consumer_Staples,170.54,0.0062764236,0.32033423,0.87527764,0.1989008,0.06664492,0.441,0.13916142,0.075108774,379415360000.0,-0.29193076,0.46900886,0.41615725,-0.1931,1.0553422,0.39894077,XLP,1.0553422,0.010532603,-1.0553422,0.4496059
2024-08-09,GOOG,45.0,Information_Technology,165.39,0.0001758194,1.4986218,3.0124133,1.0675477,0.88838357,0.441,-1.0376792,0.2998045,1005052900000.0,0.47942662,0.6776441,2.0080013,0.946,0.019930603,0.066303425,XLK,0.019930603,-0.21149224,-0.019930603,0.022375545
2024-08-12,NFLX,45.0,Information_Technology,633.14,0.001350408,1.4986218,4.3183413,1.0374656,1.0124688,0.0525,-0.675663,0.22021693,269665580000.0,-0.35891533,0.7481217,3.4395623,-0.1262,0.24142355,0.13935764,XLK,0.24142355,0.7383223,-0.24142355,0.03031097
2024-08-12,UNH,35.0,Health_Care,565.29,9.675432e-05,0.40234104,1.9893649,0.008024748,0.055669058,0.0525,0.33569717,0.028607637,530289070000.0,1.5110455,0.81413907,1.5842748,1.1687,0.8543049,0.30581886,XLV,0.8543049,-0.4012229,-0.8543049,0.15715651
2024-08-12,NVDA,45.0,Information_Technology,109.02,0.02050834,1.4986218,9.926623,2.8626983,2.8902202,0.0525,0.9761417,0.3260883,2878692000000.0,2.0348363,0.48373935,4.2875295,4.0764,2.5615802,1.5037836,XLK,2.5615802,0.7383223,-2.5615802,0.16966398
2024-08-12,JNJ,35.0,Health_Care,159.88,-0.0012849194,0.40234104,0.980733,-0.048063464,0.030217977,0.0525,0.4344394,0.030630395,379983400000.0,-0.07287449,0.66010416,0.65121627,-0.4607,0.96031946,0.306369,XLV,0.96031946,-0.4012229,-0.96031946,0.31055036
2024-08-12,AMZN,25.0,Consumer_Discretionary,166.8,0.003122602,1.1812415,3.125717,1.3498123,1.3879967,0.0525,-1.0322027,0.42553186,1945831200000.0,-0.031668805,0.49341705,1.6094241,-0.0839,0.26887777,0.25418672,XLY,0.26887777,-0.45781517,-0.26887777,0.077928536
2024-08-12,JPM,40.0,Financials,206.19,0.018488422,0.5980237,1.352333,0.37947705,0.28536883,0.0525,0.4465246,0.21931487,611090960000.0,0.92965704,0.37763235,0.4913689,0.1895,1.3812189,0.50038874,XLF,1.3812189,-0.55029625,-1.3812189,0.3845644
2024-08-12,XOM,10.0,Energy,119.0,0.0027312967,0.21112892,1.624878,0.07380536,0.09434283,0.0525,0.16292018,0.053292144,531986150000.0,-0.4170074,0.15637656,0.27683267,0.1262,1.1212369,1.3942845,XLE,1.1212369,0.48101574,-1.1212369,0.7876
2024-08-12,META,45.0,Information_Technology,515.95,0.0019245564,1.4986218,5.4605145,1.6766148,1.6868685,0.0525,-1.2691423,0.30152884,1040564400000.0,-0.6402707,0.67324686,3.7664022,-0.3515,0.27189815,0.13034786,XLK,0.27189815,0.7383223,-0.27189815,0.023299765
2024-08-12,PG,30.0,Consumer_Staples,166.81,0.0061947093,0.32033423,0.89387125,0.1989008,0.06664545,0.0525,0.13916142,0.0741315,379415360000.0,-1.6465241,0.4749027,0.42694542,-2.1872,1.0553422,0.39985657,XLP,1.0553422,-0.5222176,-1.0553422,0.44477105
2024-08-12,GOOG,45.0,Information_Technology,163.95,0.00017561075,1.4986218,3.0162058,1.0675477,0.8883788,0.0525,-1.0376792,0.29944712,1005052900000.0,-0.94146144,0.67802864,2.011528,-0.8707,0.019930603,0.06630218,XLK,0.019930603,0.7383223,-0.019930603,0.022348572
2024-08-13,NFLX,45.0,Information_Technology,648.02,0.00135047,1.4986218,4.319169,1.0374656,1.0225272,1.6446,-0.675663,0.2224149,269665580000.0,0.4971825,0.74597794,3.4295487,2.3502,0.24142355,0.1391016,XLK,0.24142355,0.60806656,-0.24142355,0.030256668
2024-08-13,UNH,35.0,Health_Care,574.24,9.658979e-05,0.40234104,1.9957564,0.008024748,0.055658698,1.6446,0.33569717,0.028553676,530289070000.0,1.1004825,0.8149378,1.5885302,1.5833,0.8543049,0.3048884,XLV,0.8543049,0.54971,-0.8543049,0.15641193
2024-08-13,NVDA,45.0,Information_Technology,116.14,0.020370306,1.4986218,10.008157,2.8626983,2.9720986,1.6446,0.9761417,0.33306926,2878692000000.0,0.2652948,0.4776821,4.2625318,6.5309,2.5615802,1.5069625,XLK,2.5615802,0.60806656,-2.5615802,0.16887829
2024-08-13,JNJ,35.0,Health_Care,158.39,-0.0012771478,0.40234104,0.98015743,-0.048063464,0.030253358,1.6446,0.4344394,0.030480778,379983400000.0,-1.3807521,0.66260296,0.65765923,-0.9319,0.96031946,0.30589396,XLV,0.96031946,0.54971,-0.96031946,0.30819342
